instance,lb,ub,gap,status_ref,known_opt,found_obj,correct,time_sec,timed_out
N1C1W1_A.txt,25,25,0,Solved,25,25,True,0.1766,False
N1C1W1_B.txt,31,31,0,Solved,31,31,True,0.1423,False
N1C1W1_C.txt,20,20,0,Solved,20,20,True,0.1396,False
N1C1W1_D.txt,28,28,0,Solved,28,28,True,0.1375,False
N1C1W1_E.txt,26,26,0,Solved,26,26,True,0.1261,False
N1C1W1_F.txt,27,27,0,Solved,27,27,True,0.1336,False
N1C1W1_G.txt,25,25,0,Solved,25,25,True,0.1293,False
N1C1W1_H.txt,31,31,0,Solved,31,31,True,0.1317,False
N1C1W1_I.txt,25,25,0,Solved,25,25,True,0.1844,False
N1C1W1_J.txt,26,26,0,Solved,26,26,True,0.1224,False
N1C1W1_K.txt,26,26,0,Solved,26,26,True,0.2694,False
N1C1W1_L.txt,33,33,0,Solved,33,33,True,0.1395,False
N1C1W1_M.txt,30,30,0,Solved,30,30,True,0.1397,False
N1C1W1_N.txt,25,25,0,Solved,25,25,True,0.3817,False
N1C1W1_O.txt,32,32,0,Solved,32,32,True,0.1347,False
N1C1W1_P.txt,26,26,0,Solved,26,26,True,0.1291,False
N1C1W1_Q.txt,28,28,0,Solved,28,28,True,0.1306,False
N1C1W1_R.txt,25,25,0,Solved,25,25,True,0.1295,False
N1C1W1_S.txt,28,28,0,Solved,28,28,True,0.1267,False
N1C1W1_T.txt,28,28,0,Solved,28,28,True,0.1363,False
N1C1W2_A.txt,29,29,0,Solved,29,,,120.0789,True
N1C1W2_B.txt,30,30,0,Solved,30,30,True,0.1685,False
N1C1W2_C.txt,33,33,0,Solved,33,33,True,0.1271,False
N1C1W2_D.txt,31,31,0,Solved,31,31,True,0.1335,False
N1C1W2_E.txt,36,36,0,Solved,36,36,True,0.1325,False
N1C1W2_F.txt,30,30,0,Solved,30,30,True,0.1638,False
N1C1W2_G.txt,30,30,0,Solved,30,30,True,0.1403,False
N1C1W2_H.txt,33,33,0,Solved,33,33,True,0.1359,False
N1C1W2_I.txt,35,35,0,Solved,35,35,True,0.134,False
N1C1W2_J.txt,34,34,0,Solved,34,34,True,0.1325,False
N1C1W2_K.txt,35,35,0,Solved,35,35,True,0.1362,False
N1C1W2_L.txt,31,31,0,Solved,31,31,True,0.1398,False
N1C1W2_M.txt,30,30,0,Solved,30,30,True,0.1335,False
N1C1W2_N.txt,33,33,0,Solved,33,33,True,0.1407,False
N1C1W2_O.txt,29,29,0,Solved,29,29,True,0.1276,False
N1C1W2_P.txt,33,33,0,Solved,33,33,True,0.1317,False
N1C1W2_Q.txt,36,36,0,Solved,36,36,True,0.1352,False
N1C1W2_R.txt,34,34,0,Solved,34,34,True,0.1289,False
N1C1W2_S.txt,37,37,0,Solved,37,37,True,0.1339,False
N1C1W2_T.txt,38,38,0,Solved,38,38,True,0.1352,False
N1C1W4_A.txt,35,35,0,Solved,35,35,True,0.1386,False
N1C1W4_B.txt,40,40,0,Solved,40,40,True,0.1257,False
N1C1W4_C.txt,36,36,0,Solved,36,36,True,0.1402,False
N1C1W4_D.txt,38,38,0,Solved,38,38,True,0.2611,False
N1C1W4_E.txt,38,38,0,Solved,38,38,True,0.1333,False
N1C1W4_F.txt,32,32,0,Solved,32,32,True,0.1326,False
N1C1W4_G.txt,37,37,0,Solved,37,37,True,0.1331,False
N1C1W4_H.txt,40,40,0,Solved,40,40,True,0.1291,False
N1C1W4_I.txt,35,35,0,Solved,35,35,True,0.1351,False
N1C1W4_J.txt,37,37,0,Solved,37,37,True,0.1296,False
N1C1W4_K.txt,41,41,0,Solved,41,41,True,0.1301,False
N1C1W4_L.txt,35,35,0,Solved,35,35,True,0.1297,False
N1C1W4_M.txt,41,41,0,Solved,41,41,True,0.1322,False
N1C1W4_N.txt,39,39,0,Solved,39,39,True,0.1321,False
