instance,lb,ub,gap,status_ref,known_opt,found_obj,correct,time_sec,timed_out
N1C1W2_Q.txt,36,36,0,Solved,36,36,True,0.1333,False
N1C1W2_R.txt,34,34,0,Solved,34,34,True,0.133,False
N1C1W2_S.txt,37,37,0,Solved,37,37,True,0.1417,False
N1C1W2_T.txt,38,38,0,Solved,38,38,True,0.1306,False
N1C1W4_A.txt,35,35,0,Solved,35,35,True,0.131,False
N1C1W4_B.txt,40,40,0,Solved,40,40,True,0.1325,False
N1C1W4_C.txt,36,36,0,Solved,36,36,True,0.134,False
N1C1W4_D.txt,38,38,0,Solved,38,38,True,0.2678,False
N1C1W4_E.txt,38,38,0,Solved,38,38,True,0.1304,False
N1C1W4_F.txt,32,32,0,Solved,32,32,True,0.1295,False
N1C1W4_G.txt,37,37,0,Solved,37,37,True,0.1377,False
N1C1W4_H.txt,40,40,0,Solved,40,40,True,0.1298,False
N1C1W4_I.txt,35,35,0,Solved,35,35,True,0.1287,False
N1C1W4_J.txt,37,37,0,Solved,37,37,True,0.1413,False
N1C1W4_K.txt,41,41,0,Solved,41,41,True,0.1324,False
N1C1W4_L.txt,35,35,0,Solved,35,35,True,0.1391,False
N1C1W4_M.txt,41,41,0,Solved,41,41,True,0.1347,False
N1C1W4_N.txt,39,39,0,Solved,39,39,True,0.1341,False
N1C1W4_O.txt,34,34,0,Solved,34,34,True,0.1386,False
N1C1W4_P.txt,38,38,0,Solved,38,38,True,0.1234,False
N1C1W4_Q.txt,34,34,0,Solved,34,34,True,0.1399,False
N1C1W4_R.txt,38,38,0,Solved,38,38,True,0.1342,False
N1C1W4_S.txt,36,36,0,Solved,36,36,True,0.1428,False
N1C1W4_T.txt,42,42,0,Solved,42,42,True,0.1297,False
N1C2W1_A.txt,21,21,0,Solved,21,21,True,0.1341,False
N1C2W1_B.txt,26,26,0,Solved,26,26,True,0.1364,False
N1C2W1_C.txt,23,23,0,Solved,23,23,True,5.6601,False
N1C2W1_D.txt,21,21,0,Solved,21,21,True,0.1326,False
N1C2W1_E.txt,17,17,0,Solved,17,17,True,0.1341,False
N1C2W1_F.txt,22,22,0,Solved,22,22,True,0.1299,False
N1C2W1_G.txt,21,21,0,Solved,21,21,True,0.2019,False
N1C2W1_H.txt,23,23,0,Solved,23,23,True,0.1273,False
N1C2W1_I.txt,27,27,0,Solved,27,27,True,0.1243,False
N1C2W1_J.txt,27,27,0,Solved,27,27,True,0.1611,False
N1C2W1_K.txt,24,24,0,Solved,24,24,True,0.1367,False
N1C2W1_L.txt,25,25,0,Solved,25,25,True,0.2064,False
N1C2W1_M.txt,26,26,0,Solved,26,26,True,0.1399,False
N1C2W1_N.txt,21,21,0,Solved,21,21,True,0.2332,False
N1C2W1_O.txt,15,15,0,Solved,15,15,True,0.1218,False
N1C2W1_P.txt,21,21,0,Solved,21,21,True,0.1405,False
N1C2W1_Q.txt,24,24,0,Solved,24,24,True,0.1247,False
N1C2W1_R.txt,23,23,0,Solved,23,23,True,0.1354,False
N1C2W1_S.txt,22,22,0,Solved,22,22,True,0.1356,False
N1C2W1_T.txt,22,22,0,Solved,22,22,True,0.1258,False
N1C2W2_A.txt,24,24,0,Solved,24,24,True,0.1351,False
N1C2W2_B.txt,27,27,0,Solved,27,27,True,0.1378,False
N1C2W2_C.txt,29,29,0,Solved,29,29,True,0.1339,False
N1C2W2_D.txt,24,24,0,Solved,24,24,True,0.1345,False
N1C2W2_E.txt,33,33,0,Solved,33,33,True,0.142,False
N1C2W2_F.txt,26,26,0,Solved,26,26,True,0.1725,False
N1C2W2_G.txt,29,29,0,Solved,29,29,True,0.1313,False
N1C2W2_H.txt,23,23,0,Solved,23,23,True,0.1355,False
N1C2W2_I.txt,25,25,0,Solved,25,25,True,0.1332,False
N1C2W2_J.txt,25,25,0,Solved,25,25,True,0.135,False
N1C2W2_K.txt,29,29,0,Solved,29,29,True,0.1351,False
N1C2W2_L.txt,30,30,0,Solved,30,30,True,0.1696,False
N1C2W2_M.txt,30,30,0,Solved,30,30,True,0.1351,False
N1C2W2_N.txt,26,26,0,Solved,26,26,True,0.1339,False
N1C2W2_O.txt,29,29,0,Solved,29,29,True,0.1321,False
N1C2W2_P.txt,23,23,0,Solved,23,23,True,0.1328,False
N1C2W2_Q.txt,30,30,0,Solved,30,30,True,0.1319,False
N1C2W2_R.txt,25,25,0,Solved,25,25,True,0.1258,False
N1C2W2_S.txt,24,24,0,Solved,24,24,True,0.1297,False
N1C2W2_T.txt,26,26,0,Solved,26,26,True,0.13,False
N1C2W4_A.txt,29,29,0,Solved,29,29,True,0.1382,False
N1C2W4_B.txt,32,32,0,Solved,32,32,True,0.2144,False
N1C2W4_C.txt,30,30,0,Solved,30,30,True,0.1256,False
N1C2W4_D.txt,28,28,0,Solved,28,28,True,0.1378,False
N1C2W4_E.txt,30,30,0,Solved,30,30,True,0.1311,False
N1C2W4_F.txt,32,32,0,Solved,32,32,True,0.1286,False
N1C2W4_G.txt,30,30,0,Solved,30,30,True,0.1321,False
N1C2W4_H.txt,30,30,0,Solved,30,30,True,0.1347,False
N1C2W4_I.txt,35,35,0,Solved,35,35,True,0.14,False
N1C2W4_J.txt,30,30,0,Solved,30,30,True,0.1333,False
N1C2W4_K.txt,32,32,0,Solved,32,32,True,0.1383,False
N1C2W4_L.txt,31,31,0,Solved,31,,,10.0778,True
N1C2W4_M.txt,31,31,0,Solved,31,31,True,0.17,False
N1C2W4_N.txt,32,32,0,Solved,32,32,True,0.1359,False
N1C2W4_O.txt,30,30,0,Solved,30,30,True,0.1347,False
N1C2W4_P.txt,28,28,0,Solved,28,28,True,0.1348,False
N1C2W4_Q.txt,33,33,0,Solved,33,33,True,0.1367,False
N1C2W4_R.txt,35,35,0,Solved,35,35,True,0.1396,False
N1C2W4_S.txt,38,38,0,Solved,38,38,True,0.13,False
N1C2W4_T.txt,29,29,0,Solved,29,,,10.0838,True
N1C3W1_A.txt,16,16,0,Solved,16,16,True,0.1595,False
N1C3W1_B.txt,16,16,0,Solved,16,16,True,0.1362,False
N1C3W1_C.txt,17,17,0,Solved,17,17,True,0.1399,False
N1C3W1_D.txt,19,19,0,Solved,19,19,True,0.1232,False
N1C3W1_E.txt,16,16,0,Solved,16,16,True,0.1382,False
N1C3W1_F.txt,20,20,0,Solved,20,20,True,0.1334,False
N1C3W1_G.txt,15,15,0,Solved,15,15,True,0.132,False
N1C3W1_H.txt,19,19,0,Solved,19,19,True,0.1323,False
N1C3W1_I.txt,17,17,0,Solved,17,17,True,0.1326,False
N1C3W1_J.txt,16,16,0,Solved,16,16,True,0.1275,False
N1C3W1_K.txt,17,17,0,Solved,17,17,True,0.1347,False
N1C3W1_L.txt,17,17,0,Solved,17,17,True,0.1346,False
N1C3W1_M.txt,17,17,0,Solved,17,17,True,0.1368,False
N1C3W1_N.txt,20,20,0,Solved,20,20,True,0.1341,False
N1C3W1_O.txt,16,16,0,Solved,16,16,True,0.1389,False
N1C3W1_P.txt,19,19,0,Solved,19,19,True,0.1352,False
N1C3W1_Q.txt,20,20,0,Solved,20,20,True,0.1365,False
N1C3W1_R.txt,21,21,0,Solved,21,,,10.0737,True
N1C3W1_S.txt,16,16,0,Solved,16,16,True,0.1733,False
N1C3W1_T.txt,18,18,0,Solved,18,18,True,0.1282,False
N1C3W2_A.txt,19,19,0,Solved,19,19,True,0.1386,False
N1C3W2_B.txt,20,20,0,Solved,20,20,True,0.1305,False
N1C3W2_C.txt,22,22,0,Solved,22,22,True,0.1343,False
N1C3W2_D.txt,20,20,0,Solved,20,20,True,0.1355,False
N1C3W2_E.txt,21,21,0,Solved,21,21,True,0.1399,False
N1C3W2_F.txt,23,23,0,Solved,23,,,10.0809,True
N1C3W2_G.txt,23,23,0,Solved,23,23,True,0.2333,False
N1C3W2_H.txt,23,23,0,Solved,23,,,10.0788,True
N1C3W2_I.txt,19,19,0,Solved,19,19,True,0.1712,False
N1C3W2_J.txt,22,22,0,Solved,22,22,True,0.2332,False
N1C3W2_K.txt,21,21,0,Solved,21,21,True,0.1268,False
N1C3W2_L.txt,21,21,0,Solved,21,21,True,0.1412,False
N1C3W2_M.txt,21,21,0,Solved,21,21,True,0.1337,False
N1C3W2_N.txt,22,22,0,Solved,22,22,True,0.1291,False
N1C3W2_O.txt,21,21,0,Solved,21,21,True,0.1352,False
N1C3W2_P.txt,18,18,0,Solved,18,18,True,0.1304,False
N1C3W2_Q.txt,19,19,0,Solved,19,19,True,0.1336,False
N1C3W2_R.txt,19,19,0,Solved,19,19,True,0.1328,False
N1C3W2_S.txt,21,21,0,Solved,21,21,True,0.1369,False
N1C3W2_T.txt,22,22,0,Solved,22,22,True,0.8745,False
N1C3W4_A.txt,21,21,0,Solved,21,21,True,0.1681,False
N1C3W4_B.txt,22,22,0,Solved,22,22,True,0.1356,False
N1C3W4_C.txt,24,24,0,Solved,24,24,True,0.1285,False
N1C3W4_D.txt,21,21,0,Solved,21,21,True,0.1304,False
N1C3W4_E.txt,23,23,0,Solved,23,23,True,0.5568,False
N1C3W4_F.txt,21,21,0,Solved,21,21,True,0.3526,False
N1C3W4_G.txt,23,23,0,Solved,23,23,True,0.1215,False
N1C3W4_H.txt,23,23,0,Solved,23,23,True,0.1339,False
N1C3W4_I.txt,23,23,0,Solved,23,,,10.0879,True
N1C3W4_J.txt,22,22,0,Solved,22,22,True,0.132,False
N1C3W4_K.txt,24,24,0,Solved,24,24,True,0.2457,False
N1C3W4_L.txt,20,20,0,Solved,20,20,True,0.7269,False
N1C3W4_M.txt,21,21,0,Solved,21,21,True,0.1623,False
N1C3W4_N.txt,21,21,0,Solved,21,21,True,0.134,False
N1C3W4_O.txt,22,22,0,Solved,22,22,True,0.1342,False
N1C3W4_P.txt,25,25,0,Solved,25,25,True,0.1301,False
N1C3W4_Q.txt,25,25,0,Solved,25,25,True,0.1378,False
N1C3W4_R.txt,22,22,0,Solved,22,22,True,0.1318,False
N1C3W4_S.txt,22,22,0,Solved,22,22,True,0.1415,False
N1C3W4_T.txt,24,24,0,Solved,24,24,True,0.1357,False
N2C1W1_A.txt,48,48,0,Solved,48,,,10.1376,True
N2C1W1_B.txt,49,49,0,Solved,49,,,10.1979,True
N2C1W1_C.txt,46,46,0,Solved,46,46,True,0.2935,False
N2C1W1_D.txt,50,50,0,Solved,50,,,10.1471,True
N2C1W1_E.txt,58,58,0,Solved,58,58,True,0.4907,False
N2C1W1_F.txt,50,50,0,Solved,50,,,10.1454,True
N2C1W1_G.txt,60,60,0,Solved,60,,,10.1419,True
N2C1W1_H.txt,52,52,0,Solved,52,52,True,0.3115,False
N2C1W1_I.txt,62,62,0,Solved,62,62,True,0.2351,False
N2C1W1_J.txt,59,59,0,Solved,59,59,True,0.2445,False
N2C1W1_K.txt,55,55,0,Solved,55,55,True,0.2439,False
N2C1W1_L.txt,55,55,0,Solved,55,55,True,0.2467,False
N2C1W1_M.txt,46,46,0,Solved,46,46,True,0.2405,False
N2C1W1_N.txt,48,48,0,Solved,48,48,True,0.2434,False
N2C1W1_O.txt,48,48,0,Solved,48,48,True,0.2407,False
N2C1W1_P.txt,54,54,0,Solved,54,54,True,0.2516,False
N2C1W1_Q.txt,46,46,0,Solved,46,46,True,0.2418,False
N2C1W1_R.txt,56,56,0,Solved,56,56,True,0.2399,False
N2C1W1_S.txt,45,45,0,Solved,45,45,True,0.2475,False
N2C1W1_T.txt,52,52,0,Solved,52,,,10.1464,True
N2C1W2_A.txt,64,64,0,Solved,64,,,10.1891,True
N2C1W2_B.txt,61,61,0,Solved,61,61,True,0.2938,False
N2C1W2_C.txt,68,68,0,Solved,68,68,True,0.2458,False
N2C1W2_D.txt,74,74,0,Solved,74,74,True,0.2408,False
N2C1W2_E.txt,65,65,0,Solved,65,65,True,0.2353,False
N2C1W2_F.txt,65,65,0,Solved,65,,,10.1466,True
N2C1W2_G.txt,73,73,0,Solved,73,73,True,0.3014,False
N2C1W2_H.txt,70,70,0,Solved,70,70,True,0.2431,False
N2C1W2_I.txt,67,67,0,Solved,67,67,True,0.2441,False
N2C1W2_J.txt,67,67,0,Solved,67,67,True,0.2448,False
N2C1W2_K.txt,72,72,0,Solved,72,72,True,0.2435,False
N2C1W2_L.txt,62,62,0,Solved,62,,,10.1361,True
N2C1W2_M.txt,65,65,0,Solved,65,65,True,0.2891,False
N2C1W2_N.txt,64,64,0,Solved,64,64,True,10.0438,True
N2C1W2_O.txt,64,64,0,Solved,64,64,True,0.3081,False
N2C1W2_P.txt,68,68,0,Solved,68,,,10.1359,True
N2C1W2_Q.txt,65,65,0,Solved,65,65,True,0.2388,False
N2C1W2_R.txt,67,67,0,Solved,67,67,True,0.2368,False
N2C1W2_S.txt,66,66,0,Solved,66,66,True,0.2386,False
N2C1W2_T.txt,66,66,0,Solved,66,66,True,0.2464,False
N2C1W4_A.txt,73,73,0,Solved,73,,,10.1432,True
N2C1W4_B.txt,71,71,0,Solved,71,71,True,0.4071,False
N2C1W4_C.txt,77,77,0,Solved,77,77,True,0.2384,False
N2C1W4_D.txt,82,82,0,Solved,82,82,True,0.2422,False
N2C1W4_E.txt,73,73,0,Solved,73,,,10.1423,True
N2C1W4_F.txt,77,77,0,Solved,77,77,True,0.2962,False
N2C1W4_G.txt,71,71,0,Solved,71,71,True,0.2413,False
N2C1W4_H.txt,75,75,0,Solved,75,75,True,0.2422,False
N2C1W4_I.txt,73,73,0,Solved,73,73,True,0.245,False
N2C1W4_J.txt,74,74,0,Solved,74,74,True,0.2447,False
N2C1W4_K.txt,70,70,0,Solved,70,70,True,0.2452,False
N2C1W4_L.txt,75,75,0,Solved,75,75,True,0.2585,False
N2C1W4_M.txt,72,72,0,Solved,72,,,10.1452,True
N2C1W4_N.txt,71,71,0,Solved,71,71,True,0.2473,False
N2C1W4_O.txt,80,80,0,Solved,80,80,True,0.2389,False
N2C1W4_P.txt,67,67,0,Solved,67,67,True,0.2461,False
N2C1W4_Q.txt,75,75,0,Solved,75,75,True,0.2503,False
N2C1W4_R.txt,70,70,0,Solved,70,70,True,0.2471,False
N2C1W4_S.txt,80,80,0,Solved,80,80,True,0.2487,False
N2C1W4_T.txt,70,70,0,Solved,70,70,True,0.233,False
N2C2W1_A.txt,42,42,0,Solved,42,,,10.1422,True
N2C2W1_B.txt,50,50,0,Solved,50,50,True,0.2605,False
N2C2W1_C.txt,40,40,0,Solved,40,40,True,0.2539,False
N2C2W1_D.txt,42,42,0,Solved,42,42,True,0.2538,False
N2C2W1_E.txt,40,40,0,Solved,40,40,True,0.2432,False
N2C2W1_F.txt,49,49,0,Solved,49,49,True,0.2381,False
N2C2W1_G.txt,45,45,0,Solved,45,45,True,0.2513,False
N2C2W1_H.txt,46,46,0,Solved,46,,,10.1401,True
N2C2W1_I.txt,45,45,0,Solved,45,,,10.203,True
N2C2W1_J.txt,42,42,0,Solved,42,42,True,0.2577,False
N2C2W1_K.txt,41,41,0,Solved,41,41,True,0.2424,False
N2C2W1_L.txt,49,49,0,Solved,49,49,True,0.2448,False
N2C2W1_M.txt,44,44,0,Solved,44,,,10.1408,True
N2C2W1_N.txt,43,43,0,Solved,43,,,10.1475,True
N2C2W1_O.txt,50,50,0,Solved,50,50,True,0.3494,False
N2C2W1_P.txt,46,46,0,Solved,46,46,True,0.2386,False
N2C2W1_Q.txt,49,49,0,Solved,49,49,True,0.2418,False
N2C2W1_R.txt,41,41,0,Solved,41,41,True,0.2359,False
N2C2W1_S.txt,43,43,0,Solved,43,,,10.1391,True
N2C2W1_T.txt,39,39,0,Solved,39,39,True,0.2529,False
N2C2W2_A.txt,52,52,0,Solved,52,52,True,0.2476,False
N2C2W2_B.txt,56,56,0,Solved,56,,,10.1374,True
N2C2W2_C.txt,53,53,0,Solved,53,53,True,0.2913,False
N2C2W2_D.txt,51,51,0,Solved,51,51,True,0.2459,False
N2C2W2_E.txt,54,54,0,Solved,54,,,10.1365,True
N2C2W2_F.txt,48,48,0,Solved,48,,,10.138,True
N2C2W2_G.txt,53,53,0,Solved,53,53,True,0.2495,False
N2C2W2_H.txt,53,53,0,Solved,53,53,True,0.238,False
N2C2W2_I.txt,49,49,0,Solved,49,,,10.1441,True
N2C2W2_J.txt,56,56,0,Solved,56,56,True,0.3025,False
N2C2W2_K.txt,50,50,0,Solved,50,,,10.1462,True
N2C2W2_L.txt,52,52,0,Solved,52,,,10.1429,True
N2C2W2_M.txt,54,54,0,Solved,54,,,10.1877,True
N2C2W2_N.txt,51,51,0,Solved,51,51,True,0.3234,False
N2C2W2_O.txt,50,50,0,Solved,50,50,True,0.2396,False
N2C2W2_P.txt,50,50,0,Solved,50,,,10.1325,True
N2C2W2_Q.txt,54,54,0,Solved,54,54,True,0.3243,False
N2C2W2_R.txt,51,51,0,Solved,51,,,10.1436,True
N2C2W2_S.txt,58,58,0,Solved,58,58,True,0.3028,False
N2C2W2_T.txt,56,56,0,Solved,56,56,True,0.2401,False
N2C2W4_A.txt,57,57,0,Solved,57,,,10.1498,True
N2C2W4_B.txt,60,60,0,Solved,60,60,True,0.2956,False
N2C2W4_C.txt,65,65,0,Solved,65,65,True,0.2444,False
N2C2W4_D.txt,61,61,0,Solved,61,61,True,0.2404,False
N2C2W4_E.txt,60,60,0,Solved,60,60,True,0.2401,False
N2C2W4_F.txt,57,57,0,Solved,57,57,True,0.2501,False
N2C2W4_G.txt,61,61,0,Solved,61,61,True,0.241,False
N2C2W4_H.txt,61,61,0,Solved,61,61,True,0.2412,False
N2C2W4_I.txt,58,58,0,Solved,58,58,True,0.6519,False
N2C2W4_J.txt,60,60,0,Solved,60,60,True,0.248,False
N2C2W4_K.txt,59,59,0,Solved,59,,,10.141,True
N2C2W4_L.txt,57,57,0,Solved,57,57,True,0.2471,False
N2C2W4_M.txt,60,60,0,Solved,60,60,True,0.2483,False
N2C2W4_N.txt,63,63,0,Solved,63,63,True,0.3268,False
N2C2W4_O.txt,62,62,0,Solved,62,62,True,0.2334,False
N2C2W4_P.txt,60,60,0,Solved,60,60,True,0.2437,False
N2C2W4_Q.txt,62,62,0,Solved,62,62,True,0.2471,False
N2C2W4_R.txt,56,56,0,Solved,56,56,True,0.2481,False
N2C2W4_S.txt,55,55,0,Solved,55,55,True,0.2497,False
N2C2W4_T.txt,57,57,0,Solved,57,,,10.1466,True
N2C3W1_A.txt,35,35,0,Solved,35,35,True,0.297,False
N2C3W1_B.txt,35,35,0,Solved,35,35,True,0.2455,False
N2C3W1_C.txt,35,35,0,Solved,35,35,True,0.2526,False
N2C3W1_D.txt,37,37,0,Solved,37,37,True,0.2507,False
N2C3W1_E.txt,34,34,0,Solved,34,34,True,0.2379,False
N2C3W1_F.txt,35,35,0,Solved,35,35,True,0.2526,False
N2C3W1_G.txt,33,33,0,Solved,33,33,True,0.255,False
N2C3W1_H.txt,35,35,0,Solved,35,35,True,0.2424,False
N2C3W1_I.txt,34,34,0,Solved,34,34,True,0.25,False
N2C3W1_J.txt,33,33,0,Solved,33,33,True,0.234,False
N2C3W1_K.txt,36,36,0,Solved,36,36,True,0.2471,False
N2C3W1_L.txt,35,35,0,Solved,35,35,True,0.2534,False
N2C3W1_M.txt,31,31,0,Solved,31,31,True,0.2464,False
N2C3W1_N.txt,32,32,0,Solved,32,32,True,0.2494,False
N2C3W1_O.txt,35,35,0,Solved,35,35,True,0.2441,False
N2C3W1_P.txt,35,35,0,Solved,35,35,True,0.2626,False
N2C3W1_Q.txt,34,34,0,Solved,34,34,True,0.26,False
N2C3W1_R.txt,33,33,0,Solved,33,33,True,0.2504,False
N2C3W1_S.txt,36,36,0,Solved,36,36,True,0.2489,False
N2C3W1_T.txt,35,35,0,Solved,35,35,True,0.244,False
N2C3W2_A.txt,41,41,0,Solved,41,41,True,0.2458,False
N2C3W2_B.txt,43,43,0,Solved,43,,,10.1464,True
N2C3W2_C.txt,41,41,0,Solved,41,41,True,0.2469,False
N2C3W2_D.txt,41,41,0,Solved,41,,,10.1447,True
N2C3W2_E.txt,39,39,0,Solved,39,,,10.197,True
N2C3W2_F.txt,39,39,0,Solved,39,39,True,0.3021,False
N2C3W2_G.txt,41,41,0,Solved,41,41,True,0.2497,False
N2C3W2_H.txt,38,38,0,Solved,38,38,True,0.2438,False
N2C3W2_I.txt,44,44,0,Solved,44,44,True,0.2427,False
N2C3W2_J.txt,43,43,0,Solved,43,43,True,0.2373,False
N2C3W2_K.txt,42,42,0,Solved,42,42,True,0.2468,False
N2C3W2_L.txt,41,41,0,Solved,41,,,10.1464,True
N2C3W2_M.txt,43,43,0,Solved,43,43,True,0.2472,False
N2C3W2_N.txt,41,41,0,Solved,41,,,10.1414,True
N2C3W2_O.txt,45,45,0,Solved,45,,,10.1965,True
N2C3W2_P.txt,41,41,0,Solved,41,41,True,0.2943,False
N2C3W2_Q.txt,41,41,0,Solved,41,41,True,0.2445,False
N2C3W2_R.txt,40,40,0,Solved,40,40,True,0.2452,False
N2C3W2_S.txt,43,43,0,Solved,43,43,True,5.0498,False
N2C3W2_T.txt,43,43,0,Solved,43,43,True,0.2959,False
N2C3W4_A.txt,43,43,0,Solved,43,,,10.1375,True
N2C3W4_B.txt,45,45,0,Solved,45,45,True,0.2464,False
N2C3W4_C.txt,42,42,0,Solved,42,42,True,0.2511,False
N2C3W4_D.txt,44,44,0,Solved,44,,,10.1475,True
N2C3W4_E.txt,47,47,0,Solved,47,47,True,0.2475,False
N2C3W4_F.txt,45,45,0,Solved,45,,,10.1486,True
N2C3W4_G.txt,44,44,0,Solved,44,44,True,0.308,False
N2C3W4_H.txt,44,44,0,Solved,44,,,10.1441,True
N2C3W4_I.txt,44,44,0,Solved,44,44,True,0.2906,False
N2C3W4_J.txt,43,43,0,Solved,43,,,10.1446,True
N2C3W4_K.txt,47,47,0,Solved,47,,,10.1952,True
N2C3W4_L.txt,45,45,0,Solved,45,45,True,2.367,False
N2C3W4_M.txt,44,44,0,Solved,44,,,10.1959,True
N2C3W4_N.txt,45,45,0,Solved,45,,,10.1985,True
N2C3W4_O.txt,45,45,0,Solved,45,,,10.189,True
N2C3W4_P.txt,45,45,0,Solved,45,,,10.1418,True
N2C3W4_Q.txt,46,46,0,Solved,46,,,10.1842,True
